,gameId,polarity_1,subjectivity_1,polarity_2,subjectivity_2,polarity_4,subjectivity_4,polarity_8,subjectivity_8
426204,khvicha-kvaratskhelia_2023-12-08,-0.17098765432098767,0.5007077479778627,-0.10400722001763668,0.5035304612905187,-0.11006543779977396,0.5267451713099015,-0.09573321510279807,0.5244624721334183
723389,dusan-vlahovic_2023-12-08,0.17098765432098767,0.5007077479778627,0.10400722001763668,0.5035304612905187,0.11006543779977396,0.5267451713099015,0.09573321510279807,0.5244624721334183
619510,moise-bioty-kean_2023-12-08,0.17098765432098767,0.5007077479778627,0.10400722001763668,0.5035304612905187,0.11006543779977396,0.5267451713099015,0.09573321510279807,0.5244624721334183
396262,giacomo-raspadori_2023-12-08,-0.17098765432098767,0.5007077479778627,-0.10400722001763668,0.5035304612905187,-0.11006543779977396,0.5267451713099015,-0.09573321510279807,0.5244624721334183
177884,matteo-politano_2023-12-08,-0.17098765432098767,0.5007077479778627,-0.10400722001763668,0.5035304612905187,-0.11006543779977396,0.5267451713099015,-0.09573321510279807,0.5244624721334183
634658,samuel-iling-junior_2023-12-08,0.17098765432098767,0.5007077479778627,0.10400722001763668,0.5035304612905187,0.11006543779977396,0.5267451713099015,0.09573321510279807,0.5244624721334183
381157,arkadiusz-milik_2023-12-08,0.17098765432098767,0.5007077479778627,0.10400722001763668,0.5035304612905187,0.11006543779977396,0.5267451713099015,0.09573321510279807,0.5244624721334183
204119,ousmane-dembele_2023-12-09,0.1344296788482836,0.5632851913375175,0.11024357277612709,0.5404204022129355,0.11039423869986902,0.5264384184124014,0.14161365549185134,0.5410146217283891
425074,jose-luis-sanmartin-mato_2023-12-09,0.0502872701838529,0.5698041566746603,0.13984767969888362,0.5894312290679373,0.1475661477930859,0.5605261913575218,0.08326202192889028,0.5455600020547322
41005,antony-matheus-dos-santos_2023-12-09,0.1362307000017527,0.48010779629726974,0.09952769149283566,0.49569745841002977,0.0987763546079945,0.4950909907687684,0.10342156011063412,0.48871129861246076
593828,bradley-barcola_2023-12-09,0.1344296788482836,0.5632851913375175,0.11024357277612709,0.5404204022129355,0.11039423869986902,0.5264384184124014,0.14161365549185134,0.5410146217283891
410177,mohamed-salah-ghaly_2023-12-09,0.0451455648867658,0.49261632394137617,0.03257819369879416,0.48452769496294823,0.07408528092190948,0.5016512583949639,0.08430167317905918,0.4910258859622362
544537,abdessamad-ezzalzouli_2023-12-09,-0.0502872701838529,0.5698041566746603,-0.13984767969888362,0.5894312290679373,-0.1475661477930859,0.5605261913575218,-0.08326202192889028,0.5455600020547322
417757,kylian-mbappe-lottin_2023-12-09,0.1344296788482836,0.5632851913375175,0.11024357277612709,0.5404204022129355,0.11039423869986902,0.5264384184124014,0.14161365549185134,0.5410146217283891
274257,justin-kluivert_2023-12-09,-0.1362307000017527,0.48010779629726974,-0.09952769149283566,0.49569745841002977,-0.0987763546079945,0.4950909907687684,-0.10342156011063412,0.48871129861246076
580203,luis-fernando-sinisterra-lucumi_2023-12-09,-0.1362307000017527,0.48010779629726974,-0.09952769149283566,0.49569745841002977,-0.0987763546079945,0.4950909907687684,-0.10342156011063412,0.48871129861246076
717330,lautaro-javier-martinez_2023-12-09,0.2702587585034013,0.5681659863945577,0.1672099811742566,0.538554296691571,0.1114720807220089,0.5286399399636548,0.11242984262755934,0.5345645994510632
534332,dominic-solanke_2023-12-09,-0.1362307000017527,0.48010779629726974,-0.09952769149283566,0.49569745841002977,-0.0987763546079945,0.4950909907687684,-0.10342156011063412,0.48871129861246076
355743,olivier-giroud_2023-12-09,0.23941884023660528,0.5334474402409185,0.142674445704856,0.5276629236638296,0.13035046799169003,0.514984731288003,0.08598950154332265,0.5179110981591756
639460,omar-marmoush_2023-12-09,-0.00549995755878109,0.5290738488091432,0.024019901268176783,0.5475025156356352,-0.036520118981135975,0.5219231015469518,-0.0728639224781059,0.5248544220803338
503566,jessic-ngankam_2023-12-09,-0.00549995755878109,0.5290738488091432,0.024019901268176783,0.5475025156356352,-0.036520118981135975,0.5219231015469518,-0.0728639224781059,0.5248544220803338
532718,harry-kane_2023-12-09,0.00549995755878109,0.5290738488091432,-0.024019901268176783,0.5475025156356352,0.036520118981135975,0.5219231015469518,0.0728639224781059,0.5248544220803338
